addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
경상북도 경주시 천원안길 21-6,(교동),35,,B02,B0201,B02011600,2604602,32,20190531223743,,,,129.2117818994,35.8289194614,,20221227173816,2,,경주 교동한옥집,38172
경상북도 경주시 천군1길 13,,35,,B02,B0201,B02010700,1991611,32,20150312202256,http://tong.visitkorea.or.kr/cms/resource/92/1991592_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1991592_image2_1.jpg,Type3,129.2771371628,35.8331896597,6,20231017140433,2,054-775-0158,경주 아드리아 펜션,38118
경상북도 경주시 국당1길 15-1,(사정동),35,,B02,B0201,B02011600,2662883,32,20200709011424,,,,129.2075018128,35.8255836465,,20200709012124,2,,경주 오릉 한옥,38169
경상북도 경주시 대경로 4821-5,(서악동),35,,B02,B0201,B02011600,2663054,32,20200710004008,,,,129.1858343474,35.8227779989,,20200710005359,2,,경주 춘추관,38064
경상북도 경주시 원화로 178-3,(인왕동),35,,B02,B0201,B02011100,2570737,32,20181129015713,http://tong.visitkorea.or.kr/cms/resource/70/2568470_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2568470_image2_1.jpg,Type3,129.2199864967,35.8373158910,,20200423194937,2,010-9449-2721,경주 파인데이 게스트하우스,38160
경상북도 경주시 영불로 217,,35,,B02,B0201,B02010600,397640,32,20080124002325,http://tong.visitkorea.or.kr/cms/resource/33/1885933_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/1885933_image3_1.jpg,Type3,129.3256565861,35.7824101947,6,20221122110546,2,054-743-2202,경주 포시즌 유스호스텔,38127
경상북도 경주시 도초길 124-31,,35,,B02,B0201,B02011600,2663296,32,20200713193044,,,,129.1968562111,35.8014083960,6,20221227235628,2,,경주 한옥(경주한옥펜션),38189
경상북도 경주시 포석로1068번길 15-15,,35,,B02,B0201,B02011100,2446529,32,20161206232550,http://tong.visitkorea.or.kr/cms/resource/11/2635611_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2635611_image3_1.jpg,Type3,129.2110983992,35.8368574416,,20230802205821,2,010-2379-7248,경주수호정,38166
경상북도 경주시 보문로 280-12,,35,,B02,B0201,B02010100,970463,32,20100310194018,http://tong.visitkorea.or.kr/cms/resource/18/1337418_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/1337418_image3_1.jpg,Type3,129.2774337692,35.8538484443,6,20231027095017,2,,경주스위트호텔,38117
경상북도 경주시 진티길 37-4,,35,,B02,B0201,B02010700,912647,32,20100105200239,http://tong.visitkorea.or.kr/cms/resource/00/2499400_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2499400_image2_1.jpg,Type3,129.3302728568,35.7821186485,6,20230321170629,2,010-4595-4623,경주애견펜션 노비오스,38127
경상북도 경주시 충효서악길 81,,35,,B02,B0201,B02010700,2528126,32,20180104010924,,,,129.1915113316,35.8331769322,6,20221227184923,2,010-6778-0391,경주엔한옥펜션,38064
경상북도 경주시 국당2길 12-17,,35,,B02,B0201,B02011600,2706608,32,20210219201904,http://tong.visitkorea.or.kr/cms/resource/35/2706135_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2706135_image3_1.jpg,Type3,129.2074990288,35.8258280631,6,20230413002751,2,"010-8858-3183, 카카오톡(orung2)",경주오릉한옥,38169
경상북도 경주시 봉황로116번길 14-3,(북부동),35,,B02,B0201,B02011600,2700309,32,20201221232634,,,,129.2115257778,35.8495671257,,20210106190115,2,,경주읍성한옥,38140
경상북도 경주시 시동로 86-61,(시래동),35,,B02,B0201,B02010700,2047199,32,20151208225642,http://tong.visitkorea.or.kr/cms/resource/27/2635527_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2635527_image3_1.jpg,Type3,129.2929124645,35.7741216208,6,20230217134711,2,010-9898-3995,경주천년한옥펜션[한국관광 품질인증/Korea Quality],38200
경상북도 경주시 도초길 124-31,(율동),35,,B02,B0201,B02011600,2603652,32,20190529180807,,,,129.1942924649,35.8042969107,,20200325232323,2,010-9558-6718,경주한옥,38189
경상북도 경주시 천원1길 20,(탑동),35,,B02,B0201,B02011600,2531357,32,20180112194611,http://tong.visitkorea.or.kr/cms/resource/15/3021415_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3021415_image3_1.jpg,Type1,129.2131318712,35.8257226259,6,20231025142513,2,010-9505-5367,경주한옥1번가[한국관광 품질인증/Korea Quality],38172
경상북도 경주시 하동1길 39-5,,35,,B02,B0201,B02010700,2017391,32,20150716184319,,,,129.3102048200,35.7943391127,6,20231102104606,2,054-773-3100,경주햇살가득 애견펜션,38126
경상북도 경주시 불국신택지6길 9,,35,,B02,B0201,B02010600,139204,32,20070206090000,http://tong.visitkorea.or.kr/cms/resource/91/1885891_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/1885891_image3_1.jpg,Type3,129.3276257935,35.7846821981,6,20230223173109,2,054-772-6666,경주황룡유스호스텔,38127
경상북도 경주시 내남면 포석로 435-7,,35,,B02,B0201,B02011600,2603913,32,20190530002513,,,,129.2014313101,35.7838076906,,20200316230811,2,010-4624-6880,경주후연지 한옥펜션(용장리 114-9)(경주 후연지한옥펜션),38197
경상북도 경주시 충효서악길 154,,35,,B02,B0201,B02011100,1972448,32,20141211003242,http://tong.visitkorea.or.kr/cms/resource/40/2691040_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2691040_image3_1.jpg,Type3,129.1902060635,35.8271220352,6,20230220104945,2,010-5651-1253,경주휴원[한국관광 품질인증/Korea Quality],38064
강원특별자치도 강릉시 해안로406번길 17,(강문동),32,,B02,B0201,B02010100,142816,32,20030806090000,,,,128.9136859533,37.7990246496,6,20230702112059,1,033-643-6699,경포 비치 관광 호텔,25460
강릉시 하남길 197-15,,32,,B02,B0201,B02010700,2913606,32,20221107190552,http://tong.visitkorea.or.kr/cms/resource/71/2920171_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2920171_image3_1.jpg,Type3,128.8856798604,37.8081785994,6,20230610124757,1,,경포도도애견펜션,25459
강원특별자치도 강릉시 하남길 345-3,,32,,B02,B0201,B02010700,1992481,32,20150320183544,http://tong.visitkorea.or.kr/cms/resource/59/1992459_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/1992459_image2_1.jpg,Type3,128.8994563769,37.8088121284,6,20231017150141,1,010-8792-9721,경포비치펜션,25459
강원특별자치도 강릉시 경포로463번안길 9-3,,32,,B02,B0201,B02010700,973640,32,20130502232227,http://tong.visitkorea.or.kr/cms/resource/38/2383438_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2383438_image2_1.jpg,Type3,128.9019563769,37.8015407965,6,20230702185444,1,033-644-5048,경포우성펜션,25461
경기도 포천시 신북면 깊이울로 188,,31,,B02,B0201,B02010700,946313,32,20100208185343,http://tong.visitkorea.or.kr/cms/resource/93/1787093_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/1787093_image3_1.jpg,Type3,127.1696127979,37.9228495542,6,20230512170415,29,010-9011-8943<br />010-2709-8943,계곡의아침,11136
강원특별자치도 평창군 봉평면 흥정계곡길 409,,32,,B02,B0201,B02010700,2801527,32,20211218001321,http://tong.visitkorea.or.kr/cms/resource/09/2801509_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/09/2801509_image2_1.JPG,Type3,128.3307182969,37.6436202919,6,20230702185046,15,,계곡향기,25300
충청남도 공주시 계룡면 되찬길 48-3,,34,,B02,B0201,B02010700,397793,32,20080119030427,http://tong.visitkorea.or.kr/cms/resource/21/1871621_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/1871621_image3_1.jpg,Type3,127.1622096615,36.3702038686,6,20230905175547,1,010-5003-7872,계룡산작은쉼터,32615
경상북도 경주시 포석로 932,(탑동),35,,B02,B0201,B02010700,1867200,32,20131205001546,http://tong.visitkorea.or.kr/cms/resource/67/2543967_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2543967_image3_1.jpg,Type3,129.2111959697,35.8243421893,6,20230413224608,2,054-776-8122,계림궁[한국관광 품질인증/Korea Quality],38172
강원특별자치도 평창군 용평면 지옆골길 42-10,(노동리),32,,B02,B0201,B02010700,2760291,32,20211021013550,http://tong.visitkorea.or.kr/cms/resource/24/2767324_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2767324_image2_1.jpg,Type3,128.4761211107,37.6676036223,6,20230702112359,15,,계방산자연농원,25312
경상북도 안동시 금소중앙길 56-1,계와고택,35,,B02,B0201,B02011600,2932873,32,20221214152754,,,,128.8529135077,36.5061914143,6,20221222142849,11,010-5309-9887,계와고택,36731
강원특별자치도 평창군 용평면 태기로 1034,(백옥포리),32,,B02,B0201,B02010700,2760209,32,20211021005051,http://tong.visitkorea.or.kr/cms/resource/36/2764536_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2764536_image2_1.jpg,Type3,128.3968893211,37.5771709059,6,20231025143932,15,,계절이 지나가는 하늘,25316
강원특별자치도 철원군 갈말로 653,가동,32,,B02,B0201,B02010700,2907711,32,20221114171233,http://tong.visitkorea.or.kr/cms/resource/04/2907704_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2907704_image3_1.jpg,Type3,127.2827665343,38.1998081745,6,20230702181441,12,,고다리조트,24028
강원특별자치도 평창군 대관령면 올림픽로 1169,,32,,B02,B0201,B02010100,2710602,32,20210323224525,,,,128.6471405130,37.6185181376,6,20230702183102,15,033-336-1111,고려궁 전통한옥호텔,25352
경기도 부천시 길주로 66,,31,,B02,B0201,B02010100,143138,32,20070406090000,http://tong.visitkorea.or.kr/cms/resource/78/1336578_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/1336578_image3_1.jpg,Type3,126.7495491678,37.5054905901,6,20231016140947,11,032-329-0001,고려호텔,14544
제주특별자치도 서귀포시 성산읍 일주동로 5464,,39,,B02,B0201,B02010700,1832696,32,20130801184737,,,,126.8578558136,33.3531185797,6,20231109142638,3,0507-1401-1060,고망난돌민박,63637
경기도 양평군 단월면 윗고북길 1-4,,31,,B02,B0201,B02010700,912101,32,20100104231459,http://tong.visitkorea.or.kr/cms/resource/33/1893333_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/1893333_image3_1.jpg,Type3,127.5865233716,37.5902986530,6,20230912155516,19,010-5471-5704,고북밸리,12527
충청북도 청주시 상당구 남일면 윗고분터길 33-15,고선재,33,,B02,B0201,B02011600,2681174,32,20201111003015,,,,127.5178669019,36.5661793989,6,20221222151711,10,043-298-0148,고선재,28190
경상남도 고성군 하일면 학동돌담길 55,(하일면),36,,B02,B0201,B02011600,1990092,32,20150227225142,http://tong.visitkorea.or.kr/cms/resource/12/2574712_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2574712_image3_1.jpg,Type3,128.1936699642,34.9505829528,6,20230217174646,3,010-3824-4274,고성 최필간고택[한국관광 품질인증/Korea Quality],52956
경상북도 안동시 임청각길 103,(법흥동),35,,B02,B0201,B02011600,2597551,32,20190417232045,,,,128.7442796474,36.5692988320,,20210106185820,11,,고성이씨 탑동종택,36684
경기도 고양시 일산동구 애니골길 97 고양국제청소년문화센터,,31,,B02,B0201,B02010600,2818337,32,20220429113005,http://tong.visitkorea.or.kr/cms/resource/11/2818311_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/11/2818311_image2_1.JPG,Type3,126.7926626777,37.6754854695,6,20220520174703,2,,고양국제청소년문화센터 유스센터,10311
서울특별시 종로구 북촌로12길 35-1,,1,,B02,B0201,B02011600,2950469,32,20230220105725,http://tong.visitkorea.or.kr/cms/resource/08/2948908_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/08/2948908_image3_1.JPG,Type1,126.9858393299,37.5830052419,6,20230413222427,23,0504-0904-2464,고운[한국관광 품질인증/Korea Quality],03056
전라북도 전주시 완산구 향교길 51-5,,37,,B02,B0201,B02011100,2651962,32,20200408221503,http://tong.visitkorea.or.kr/cms/resource/97/2651897_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2651897_image2_1.jpg,Type3,127.1523281243,35.8121035044,,20230413083119,12,"063-284-2588, 010-3682-5333",고유[한국관광 품질인증/Korea Quality],55044
전라남도 고흥군 연강예회길 299-8,,38,,B02,B0201,B02010700,2814167,32,20220318163405,http://tong.visitkorea.or.kr/cms/resource/77/2813477_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2813477_image2_1.jpg,Type3,127.2762320498,34.6845607383,6,20230601111351,2,010-2615-1003,고유한관광농원펜션[한국관광 품질인증/Korea Quality],59513
전라남도 해남군 북평면 동해길 108-23,,38,,B02,B0201,B02011600,2604533,32,20190531200140,,,,126.6314417760,34.4415633214,,20200317004848,23,010-5024-5402,고집불통송가네,59054
전라북도 고창군 아산면 선운사로 158-36,,37,,B02,B0201,B02010600,137499,32,20031222090000,http://tong.visitkorea.or.kr/cms/resource/92/1976292_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1976292_image3_1.jpg,Type3,126.5831950164,35.5034316425,6,20231116142423,1,063-561-3333<br />063-561-3445<br />063-561-3446,고창 선운산 유스호스텔,56452
전라북도 고창군 동리로 128 한옥체험펜션,,37,,B02,B0201,B02011600,2049790,32,20151215193450,http://tong.visitkorea.or.kr/cms/resource/38/2632438_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2632438_image3_1.jpg,Type3,126.7061747553,35.4324750976,6,20230413230806,1,063-563-9977,고창읍성한옥마을[한국관광 품질인증/Korea Quality],56441
전라북도 고창군 해리면 월봉성산길 100,,37,,B02,B0201,B02010700,1991058,32,20150310001140,http://tong.visitkorea.or.kr/cms/resource/53/1991053_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1991053_image2_1.jpg,Type3,126.4820326467,35.4695587934,6,20230601105046,1,0507-1403-7684,고창처녀농부 민박,56405
인천광역시 부평구 동암광장로4번길 12,,2,,B02,B0201,B02010900,1204528,32,20110215213441,http://tong.visitkorea.or.kr/cms/resource/36/1213836_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/1213836_image3_1.jpg,Type3,126.7016156268,37.4704965856,6,20230921150157,6,032-421-0381,고추잠자리,21446
전라남도 담양군 창평면 돌담길 88-9,,38,,B02,B0201,B02011600,1991992,32,20150316224205,http://tong.visitkorea.or.kr/cms/resource/47/2917547_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2917547_image3_1.jpg,Type3,127.0206073559,35.2376996952,6,20230214135909,7,010-3606-1283,고택 한옥에서[한국관광 품질인증/Korea Quality],57389
전라남도 담양군 창평면 돌담길 88-9,,38,,B02,B0201,B02011600,2604391,32,20190531024548,,,,127.0185269068,35.2407604250,,20200326011933,7,061-382-3832,고택한옥에서,57389
강원특별자치도 홍천군 서면 한치골길 984,,32,,B02,B0201,B02011600,2759775,32,20211020200120,,,,127.7028485955,37.6964495952,6,20230702182936,16,,고향의 봄,25101
전라북도 전주시 완산구 한지길 112-3,(풍남동3가),37,,B02,B0201,B02011600,2572898,32,20181204223637,http://tong.visitkorea.or.kr/cms/resource/42/2571842_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2571842_image2_1.jpg,Type3,127.1537251387,35.8152920547,,20221227152518,12,010-5332-3673,고현당,55041
강원특별자치도 홍천군 서면 팔봉강변길 235,,32,,B02,B0201,B02010700,777162,32,20090811235420,http://tong.visitkorea.or.kr/cms/resource/70/1854070_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/1854070_image3_1.jpg,Type3,127.7097007019,37.6981217506,6,20231026144341,16,,고흐와 해바라기,25101
전라남도 곡성군 죽곡면 강빛마을길 10,,38,,B02,B0201,B02010700,2650770,32,20200330221402,,,,127.3138311326,35.1414961238,,20230105095206,3,061-362-3800,곡성강빛마을펜션,57549
전라남도 구례군 토지면 곡전재길 15-2,,38,,B02,B0201,B02011600,2607706,32,20190622004817,,,,127.5139035800,35.2035703599,,20221018165607,5,010-5625-8444,곡전재,57624
경기도 광주시 도척면 도척윗로 278,,31,,A02,A0202,A02020200,649743,32,20081111025922,http://tong.visitkorea.or.kr/cms/resource/74/1958574_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/1958574_image3_1.jpg,Type3,127.2922239974,37.3374836915,6,20230918163123,5,1661-8787,곤지암리조트 콘도미니엄,12809
인천광역시 남동구 논현로26번길 46 (논현동),,2,,B02,B0201,B02010900,3049916,32,20231127165513,http://tong.visitkorea.or.kr/cms/resource/93/3058893_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/3058893_image3_1.jpg,Type1,126.7079891583,37.4024934860,6,20231218111756,4,032-439-5800,골드코스트호텔 인천,21641
경기도 용인시 기흥구 기흥단지로 406,"(고매동,골드훼미리콘도)",31,,A02,A0202,A02020200,2705360,32,20210204015021,http://tong.visitkorea.or.kr/cms/resource/41/2705341_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2705341_image2_1.jpg,Type3,127.1387550788,37.2210694014,6,20230914170418,23,,골드펫리조트,17087
충청남도 태안군 근흥면 근흥로 867,,34,,B02,B0201,B02010700,1275155,32,20110511224559,,,,126.2146999955,36.7059822116,6,20230530165215,14,041-673-4884,골든코스트,32130
경상남도 진주시 남강로673번길 16 골든튤립에센셜 남강,(동성동),36,,B02,B0201,B02010100,2664597,32,20200722223929,http://tong.visitkorea.or.kr/cms/resource/69/2813169_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2813169_image2_1.jpg,Type3,128.0865896708,35.1916150997,6,20230601150700,13,,골든튤립 호텔 남강[한국관광 품질인증/Korea Quality],52758
인천광역시 중구 흰바위로59번길 8,(운서동),2,,B02,B0201,B02010100,2782945,32,20211130000012,,,,126.4924230049,37.4923125872,6,20230413175739,10,,골든튤립인천에어포트호텔,22371
전라남도 여수시 오동도로 75,,38,,B02,B0201,B02010900,1624188,32,20120508013029,http://tong.visitkorea.or.kr/cms/resource/69/1926269_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/69/1926269_image2_1.JPG,Type3,127.7504446011,34.7435344863,6,20230610080205,13,"061-665-1400,1403",골든파크 호텔,59744
강원특별자치도 홍천군 서면 팔봉산로 1047-4,,32,,B02,B0201,B02010700,628690,32,20080926014219,http://tong.visitkorea.or.kr/cms/resource/81/1853081_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1853081_image3_1.jpg,Type3,127.6895135236,37.7023181112,6,20230830154236,16,033-435-8588,곰펜션,25101
